부착대관리번호,신호등종류,위도,경도
03-0000012705,2.0,37.50174250612738,127.04027904077934
03-0000014244,2.0,37.508834287563275,127.09178374998865
03-0000012703,2.0,37.50181806400994,127.03959413853046
03-0000012701,2.0,37.50159961675342,127.03985062797001
03-0000029717,2.0,37.5033552726462,127.03560992141918
03-0000038078,2.0,37.512383354265715,126.83738496972398
03-0000027446,2.0,37.59440910795025,127.03588385800398
03-0000027452,2.0,37.5590909919552,126.96489804269146
03-0000060272,2.0,37.47800929759852,126.8878610182723
03-0000047811,2.0,37.580879793192345,127.08842995923906
03-0000046877,2.0,37.55461423576163,126.90103101068075
03-0000049262,2.0,37.51771875696369,126.89918549719353
03-0000044692,2.0,37.458040228492976,126.90522194758842
03-0000052453,2.0,37.643080946772,126.9144869804429
03-0000060888,2.0,37.64335808648679,126.91435969606215
03-0000060973,2.0,37.57154064887181,126.95895022268958
03-0000047232,2.0,37.44385918444236,126.90402758680462
03-0000027376,2.0,37.56905386549909,126.89537293450853
03-0000023815,2.0,37.596312402308634,127.08571887763422
03-0000023818,2.0,37.59645724894524,127.08632060372774
03-0000062570,2.0,37.61170730588542,126.91125874891667
03-0000062572,2.0,37.61164051726652,126.91138904103335
03-0000061220,2.0,37.607319664715305,127.07036176417618
03-0000061222,2.0,37.6072190538406,127.07019379466159
03-0000061225,2.0,37.608793851114584,127.07038980894812
03-0000061228,2.0,37.60855794034805,127.07026606040631
03-0000061232,2.0,37.621150401463005,127.07455656041445
03-0000024597,2.0,37.621031279875524,127.0694828320617
03-0000061239,2.0,37.61805938321989,127.06999525612085
03-0000061255,2.0,37.6016379205314,127.03297082748142
03-0000022360,2.0,37.60240029983239,127.0251476455488
03-0000061343,2.0,37.55913435564219,127.01895388753489
03-0000043334,2.0,37.55472890130248,127.02126893526729
03-0000043336,2.0,37.55460556870645,127.02152185725207
03-0000049160,2.0,37.65450711475254,127.07188476354216
03-0000022020,2.0,37.588479883204414,127.00648087640693
03-0000049161,2.0,37.687641054861515,127.04934564223123
03-0000022038,2.0,37.58284215880221,127.00195795276687
03-0000045064,2.0,37.52180980777545,126.88539781847433
03-0000045086,2.0,37.49799279362138,126.8937756209017
03-0000045641,2.0,37.49717718776385,126.85544217778579
03-0000050369,2.0,37.56117535878609,127.03776279993887
03-0000050374,2.0,37.56130152084626,127.03792556496178
03-0000031979,2.0,37.64073096072789,127.01107288873372
03-0000031982,2.0,37.63351616351221,127.02330952101518
03-0000031984,2.0,37.63370603008104,127.02348913625923
03-0000031987,2.0,37.68230505725441,127.05567354439462
03-0000031990,2.0,37.67843949230989,127.05377496558161
03-0000023825,2.0,37.60374222335554,127.01451948595825
03-0000050189,2.0,37.565341291076095,127.04191094999652
03-0000049354,2.0,37.5094791948394,126.8872188544685
03-0000061431,5.0,37.638174339259294,127.10762899138852
03-0000061614,2.0,37.49747284510325,127.15428812612218
03-0000027087,2.0,37.675836248152756,127.05552689830472
03-0000056271,2.0,37.49991909936423,126.87460250180675
03-0000020183,2.0,37.52549738444557,126.87718027206955
03-0000042099,2.0,37.564261445680685,126.97721923317775
03-0000021684,2.0,37.586315525578094,127.03262087910095
03-0000021714,2.0,37.54065751092361,126.86366179676526
03-0000027835,2.0,37.56936821983925,126.8480815880614
03-0000020067,2.0,37.56276632530354,127.08075684507747
03-0000061931,2.0,37.54417502477383,127.13402914948608
03-0000061933,2.0,37.54403907952051,127.13393611816504
03-0000061937,2.0,37.54293101004142,127.13537685390763
03-0000061939,2.0,37.542880760329126,127.13519684774471
03-0000061945,2.0,37.54195173457378,127.1364551274279
03-0000061947,2.0,37.54189564894509,127.13625870512352
03-0000061949,2.0,37.541721539604104,127.13644622145767
03-0000061950,2.0,37.54167795667949,127.13673581232834
03-0000061951,2.0,37.541202737819056,127.13714979315188
03-0000061953,2.0,37.5410193301434,127.1371210217828
03-0000025274,2.0,37.626665274862546,127.03701045800292
03-0000036145,2.0,37.572688420038254,127.03562458597662
03-0000036149,2.0,37.5808898794744,126.79833918284217
03-0000010919,2.0,37.483982802424904,126.9268551229364
03-0000010904,2.0,37.483781173835915,126.92710349727051
03-0000036393,2.0,37.59005385637155,127.00941006639268
03-0000060047,2.0,37.485419666782704,126.85667751633584
03-0000005719,2.0,37.493426569875595,126.85819770784772
03-0000026472,2.0,37.66714718128553,127.05461079562608
03-0000026474,2.0,37.667233699233066,127.05369304609121
03-0000047166,2.0,37.466476593952265,126.89878709507167
03-0000047169,2.0,37.46457765048619,126.89777289535381
03-0000018854,2.0,37.529963823886504,126.90570211804122
03-0000000998,2.0,37.48349747425206,126.95465018830505
03-0000062510,2.0,37.545379669815105,127.0448030146391
03-0000052915,2.0,37.51696004956634,127.10051592986137
03-0000027619,2.0,37.48269356880417,126.91442846385614
03-0000029650,2.0,37.600404694140735,126.92266032612795
03-0000046281,2.0,37.46973330049484,127.0415167424993
03-0000044111,2.0,37.46613281886042,127.04370318058245
03-0000010897,2.0,37.46447714165577,127.04169583535085
03-0000029557,2.0,37.463766179892275,127.04524412513463
03-0000012156,2.0,37.46369819384755,127.04515021952402
03-0000051800,2.0,37.46357974630643,127.04562576669994
03-0000010766,2.0,37.46356171775703,127.04564730298596
03-0000051802,2.0,37.46318328599272,127.04566508773989
03-0000051801,2.0,37.46315152632043,127.04567371824535
03-0000041758,2.0,37.47221448979646,127.0281824704706
03-0000028699,2.0,37.652450975075844,127.04611634161739
03-0000059830,2.0,37.55921420138656,127.17098271731062
03-0000059832,2.0,37.55947925232265,127.1709124091172
03-0000059834,2.0,37.559468304849446,127.17108374460308
03-0000059839,2.0,37.55202937746379,126.91237417622284
03-0000022972,2.0,37.6116865439212,127.00194179990584
03-0000022976,2.0,37.6115329551787,127.00207544070054
03-0000046288,2.0,37.51051379930902,127.1210256599691
03-0000046624,2.0,37.56660903960673,126.99909500710416
03-0000047033,2.0,37.49062370093499,126.907810157295
03-0000027477,2.0,37.49350146821603,127.12967996954684
03-0000049357,2.0,37.5095070300736,126.88705738187313
03-0000060054,2.0,37.484261399679376,126.8564863226381
03-0000047406,2.0,37.555565193654864,127.02296538382484
03-0000062317,2.0,37.56076960452478,126.81630948464716
03-0000062511,2.0,37.53506090825091,126.8698182152888
03-0000026380,2.0,37.6671914933213,127.0667372023009
03-0000014326,2.0,37.505173620789336,127.05795111796316
03-0000060129,2.0,37.515942766500785,127.05191889189565
03-0000061141,2.0,37.576471015499614,127.01560335611735
03-0000060236,2.0,37.5761754382435,127.01544227702827
03-0000061142,2.0,37.576159868212066,127.01546389024996
03-0000060235,2.0,37.576332137364346,127.01565934129194
03-0000061145,2.0,37.57638397316319,127.01546961529793
03-0000060239,2.0,37.577990504645435,127.01547807968925
03-0000061147,2.0,37.57799485270812,127.01544815962711
03-0000060241,2.0,37.577913220450014,127.0152613008204
03-0000061149,2.0,37.577915285884075,127.01530796293632
03-0000027122,2.0,37.5611943553982,126.90568380251155
03-0000042467,2.0,37.560330322566635,126.93540199695252
03-0000028716,2.0,37.56887188489181,126.97730901723735
03-0000021904,2.0,37.58276211146444,127.03131096673455
03-0000049359,2.0,37.49737765605129,127.13263677155798
03-0000049361,2.0,37.49694791557645,127.13269800704236
03-0000027287,2.0,37.66055828559665,127.04917189787666
03-0000027300,2.0,37.656114813892415,127.06285097271525
03-0000047230,2.0,37.44740285873421,126.90331802505732
03-0000044415,2.0,37.5057254072932,126.89886331081745
03-0000041533,2.0,37.55566171830253,127.02388118465305
03-0000061348,2.0,37.55336270573941,127.0247564859689
03-0000061854,2.0,37.557762541952236,126.86380912913795
03-0000054482,2.0,37.55773727328165,126.86403572791045
03-0000061856,2.0,37.56565366434176,126.81196041911939
03-0000061859,2.0,37.565748908331855,126.81174484970686
03-0000061861,2.0,37.526597033013815,126.92167103072111
03-0000061864,2.0,37.52676749131911,126.92163547923214
03-0000026390,2.0,37.66755191854105,127.05878626128404
03-0000026395,2.0,37.66775175062912,127.06073849744283
03-0000036485,2.0,37.608140034100224,127.00144729869824
03-0000022981,2.0,37.608063087369935,127.0016507186817
03-0000022390,2.0,37.60787954623739,127.00168254272671
03-0000049186,2.0,37.558777433603474,127.02363332688795
03-0000046485,2.0,37.65500244660728,127.06315445264946
03-0000032009,2.0,37.56915813342255,126.91293251407458
03-0000049251,2.0,37.47063564635741,126.88600536931122
03-0000027159,2.0,37.60855259563787,127.02309123660272
03-0000025904,2.0,37.48833550373178,126.9300903922488
03-0000062247,2.0,37.58754064196528,127.08786416797255
03-0000045004,2.0,37.603298366157674,127.0332139492339
03-0000023199,2.0,37.602979124331924,127.03262398761933
03-0000059842,2.0,37.45585329055846,127.0092452713323
03-0000059845,2.0,37.4555821901673,127.00937827653671
03-0000021771,2.0,37.59094235864676,127.06504998558094
03-0000021801,2.0,37.585224867854244,127.03865719205066
03-0000021811,2.0,37.58658229268836,127.0344937015815
03-0000021820,2.0,37.58664681894141,127.03691411637504
03-0000045430,2.0,37.591636250369746,127.06704572793792
03-0000020080,2.0,37.558290228620315,127.07999647789653
03-0000020087,2.0,37.56536210631546,126.81674989446726
03-0000020091,2.0,37.56520229561635,126.81642884547387
03-0000019894,2.0,37.563756229204124,127.03114265705219
03-0000033779,2.0,37.55622900451514,126.93429208431492
03-0000032096,2.0,37.55619095874052,126.93454613305296
03-0000021448,2.0,37.649895023866584,127.03792483531078
03-0000021458,2.0,37.570200534193766,127.03779092876312
03-0000021462,2.0,37.563922254366304,127.06608328012467
03-0000021465,2.0,37.57144873944163,127.03776318885505
03-0000036418,2.0,37.558505189906136,127.01262966234248
03-0000036474,2.0,37.61022338320429,127.06346419996589
03-0000062249,2.0,37.5874852065237,127.08786221528943
03-0000062252,2.0,37.58478698585611,127.08845307468629
03-0000024164,2.0,37.58422396572053,127.08841148956066
03-0000062254,2.0,37.58401555179632,127.0883560322353
03-0000062295,2.0,37.62617993747867,127.02635435764813
03-0000042740,2.0,37.626139716743175,127.02616512975048
03-0000061068,2.0,37.593083404377374,127.07257515161733
03-0000014535,2.0,37.50003244723117,127.09689756565511
03-0000033918,2.0,37.516912367537614,127.1033035508039
03-0000050002,2.0,37.62495216483371,127.08613985720397
03-0000027987,2.0,37.65687468747135,127.06542817354364
03-0000046231,2.0,37.47674179447366,126.88336249655217
03-0000030261,2.0,37.531937993621526,126.99638068823123
03-0000047601,2.0,37.54727322205794,127.0198433010667
03-0000029242,2.0,37.62967864966167,126.92918594709194
03-0000029243,2.0,37.63172049409052,126.92915288071177
03-0000029246,2.0,37.50412887012848,126.99790940762497
03-0000029253,2.0,37.49200147246753,127.02643123054314
03-0000029257,2.0,37.57014279514624,126.91277776500876
03-0000042580,2.0,37.49590938778582,127.028808352943
03-0000029259,2.0,37.59922430436534,126.91028463336615
03-0000029265,2.0,37.54768853095088,126.87119304028771
03-0000029267,2.0,37.554792631288116,126.85187290273139
03-0000029273,2.0,37.55924361254232,126.83011302072674
03-0000029274,2.0,37.487297510807345,126.87748410740829
03-0000029275,2.0,37.48948895866303,126.88439622147658
03-0000029280,2.0,37.5497177789039,127.07080576879311
03-0000024083,2.0,37.60790946242631,127.09771573335587
03-0000008609,2.0,37.45987037919339,127.07950000926269
03-0000044578,2.0,37.49316531039273,126.83431187024075
03-0000033822,2.0,37.493133273977826,126.82952158806916
03-0000031948,2.0,37.64575197228971,127.0107035431154
03-0000026851,2.0,37.6456107089285,127.01062278186558
03-0000026853,2.0,37.64559539386525,127.01056413609709
03-0000022420,2.0,37.589242204958865,127.01338317583705
03-0000022419,2.0,37.58928012204918,127.0130639475469
03-0000036515,2.0,37.61760993496465,127.04813493288204
03-0000037470,2.0,37.617617760998385,127.04809569435822
03-0000010657,2.0,37.48647145968005,126.95666817636624
03-0000028006,2.0,37.628757442076726,127.05503626012418
03-0000044228,2.0,37.528018348844384,126.96513934010486
03-0000045670,2.0,37.51521564611617,126.90279202946465
03-0000014184,2.0,37.51533676748015,127.06573701743218
03-0000014420,2.0,37.51511869938169,127.06607126483148
03-0000004721,2.0,37.51552005097642,127.06646251598741
03-0000060130,2.0,37.5155557450694,127.06646807604339
03-0000060131,2.0,37.51157015651798,127.05739030337202
03-0000027442,2.0,37.51066087085422,127.05798555550908
03-0000060133,2.0,37.509229396775,127.05850642040217
03-0000060134,2.0,37.509298627646274,127.05878223014146
03-0000063593,2.0,37.55568400508938,126.85240719212275
03-0000063573,2.0,37.54960086550616,126.83200925832499
03-0000063561,2.0,37.532354246067634,126.83945476864183
03-0000065784,2.0,37.652367120321166,127.05144300458717
03-0000065919,2.0,37.646746637666524,127.07025563932467
03-0000065920,2.0,37.52812253283327,126.87223459407603
03-0000066955,2.0,37.49970491166087,127.08031916550067
03-0000053526,2.0,37.49972127598745,127.08037614864564
03-0000063584,2.0,37.53437123935902,126.83807995170358
03-0000066150,2.0,37.601144620374775,127.01191919140715
03-0000064327,2.0,37.63479455683504,126.9300298239757
03-0000064497,2.0,37.587280506047264,126.88386078812526
03-0000067478,2.0,37.5272246835647,126.92252626449731
03-0000067475,2.0,37.526106599066146,126.92072982757664
03-0000067470,2.0,37.52478181784498,126.91852713828527
03-0000067465,2.0,37.52777084474684,126.92807250918484
03-0000067455,2.0,37.52693674213326,126.93263103147437
03-0000067450,2.0,37.5242750744562,126.93433602827668
03-0000067439,2.0,37.535392110441784,126.898853311242
03-0000067435,2.0,37.53268906624501,126.90445032978249
03-0000067427,2.0,37.52853858949853,126.90795589064615
03-0000067423,2.0,37.526358257346956,126.90881724339663
03-0000067416,2.0,37.526966123422724,126.90556796801606
03-0000067411,2.0,37.52892137645011,126.9038713840933
03-0000067408,2.0,37.52899357913894,126.90409286036258
03-0000067403,2.0,37.53160624686585,126.89795260482877
03-0000067399,2.0,37.53472779219502,126.89691818001802
03-0000067395,2.0,37.53351025089396,126.89415174314897
03-0000067391,2.0,37.53073476369905,126.89381514940378
03-0000067387,2.0,37.52582796268922,126.90273396267628
03-0000067378,2.0,37.529077118273705,126.89238613366058
03-0000067373,2.0,37.52727775545068,126.89263248747615
03-0000067356,2.0,37.532643295799254,126.84397151068573
03-0000067346,2.0,37.55861516909315,126.85721637461467
03-0000067339,2.0,37.55957521178674,126.8395798360397
03-0000067336,2.0,37.55676419754581,126.84944241244713
03-0000067330,2.0,37.54941791712869,126.86817093178536
03-0000067324,2.0,37.552424419374006,126.87650438208927
03-0000067314,2.0,37.551047578284084,126.81410180900373
03-0000067304,2.0,37.56446351620171,126.85489145208982
03-0000067297,2.0,37.56363938836114,126.84820657392437
03-0000067291,2.0,37.560507591364335,126.84622586237906
03-0000067285,2.0,37.57229178184685,126.80746528684293
03-0000067279,2.0,37.57338146095494,126.81567125222563
03-0000067267,2.0,37.56148414118609,126.80731110431726
03-0000067257,2.0,37.56780044266444,126.80939589463848
03-0000067792,2.0,37.48289277171902,126.9462084622349
03-0000067729,2.0,37.53397487989331,126.91216094711213
03-0000059097,2.0,37.48870082810868,126.83626017751433
03-0000067689,2.0,37.4825506537504,126.84314236559558
03-0000067798,2.0,37.52526303119637,126.88855083887759
03-0000067765,2.0,37.54864828920739,126.85029182782593
03-0000067744,2.0,37.51698735695196,126.89791263085674
03-0000067442,2.0,37.5371307832584,126.89535984016753
03-0000067169,2.0,37.51517000069218,127.0522289780548
03-0000067162,2.0,37.50480230197896,127.04886551857751
03-0000067155,2.0,37.51515453889924,127.06604093161238
03-0000067154,2.0,37.50969593198664,127.06655636859476
03-0000067146,2.0,37.48550857693771,127.0835292439954
03-0000067144,2.0,37.51038262644933,127.0367511558229
03-0000064791,2.0,37.53655985031426,126.87131469279775
03-0000005704,2.0,37.52290549020763,126.92985873025117
03-0000067273,2.0,37.56943671984135,126.8117034424372
03-0000064733,2.0,37.518913882582204,126.83689530201879
03-0000063929,2.0,37.51224442006983,126.82958500020588
03-0000063926,2.0,37.5123400253601,126.82940475160068
03-0000064875,2.0,37.62776258941129,127.04991848890738
03-0000014409,2.0,37.48967748497582,127.10952598818176
03-0000014185,2.0,37.489535175541796,127.10904610024173
03-0000064584,2.0,37.585681938907676,127.0130312269701
03-0000064606,2.0,37.59138078077279,127.0200972434298
03-0000067123,2.0,37.50349008583582,127.04589899903999
03-0000067121,2.0,37.52577525359387,127.03323142096849
03-0000067117,2.0,37.5181678714942,127.03524832311064
03-0000067113,2.0,37.51397207224152,127.0304326919588
03-0000067110,2.0,37.51298285440822,127.03535027345795
03-0000067106,2.0,37.507382333458025,127.03984765991736
03-0000067105,2.0,37.50497028836514,127.04156919375345
03-0000067097,2.0,37.51522440109138,127.06612903615405
03-0000067095,2.0,37.509873250263205,127.06739529189265
03-0000067089,2.0,37.52283953818636,127.01992135973252
03-0000067088,2.0,37.52906707643805,127.03546176479783
03-0000067086,2.0,37.51765842913624,127.02296074540399
03-0000067080,2.0,37.520851245188474,127.03204419372524
03-0000067076,2.0,37.52263834054707,127.03769188882208
03-0000067075,2.0,37.52356139507032,127.04117926072993
03-0000067072,2.0,37.52450546939028,127.05055153936404
03-0000067064,2.0,37.475739926964856,127.05893761456825
03-0000067058,2.0,37.49957719411348,127.08000667124075
03-0000067054,2.0,37.466512773915866,127.11845974731607
03-0000067047,2.0,37.49694166539218,127.04559204590203
03-0000067046,2.0,37.495409319673314,127.0460636480218
03-0000067029,2.0,37.49787428471666,127.0689933787962
03-0000067026,2.0,37.497399389029056,127.07261125880459
03-0000067039,2.0,37.47624599735966,127.10863052662025
03-0000067032,2.0,37.490577864378096,127.03479170161567
03-0000011278,2.0,37.48075676562686,127.01286197505193
03-0000064483,2.0,37.57002457387867,127.00940972234518
03-0000065308,2.0,37.55187832147297,126.91922996036284
03-0000065295,2.0,37.571412127477025,126.92177782894305
03-0000065292,2.0,37.59749772544939,126.91522802260013
03-0000066349,2.0,37.57717318011083,126.99705221589319
03-0000066411,2.0,37.5514355807366,126.96227391549014
03-0000066417,2.0,37.64309414445517,126.91827096845587
03-0000065250,2.0,37.56008857880298,126.96516219584036
03-0000068256,2.0,37.51177804091376,126.86005253448255
03-0000068289,2.0,37.54252580477259,127.12030894923245
03-0000062020,2.0,37.46355069639441,127.09015189573445
03-0000066109,2.0,37.463364975729824,127.09000112654695
03-0000069662,2.0,37.60134790977299,127.01214404362872
03-0000001994,2.0,37.53018189839222,126.83832031932837
03-0000035417,2.0,37.53000263451557,126.83850906109149
03-0000068580,2.0,37.51984991028754,126.83556251999696
03-0000035639,2.0,37.529933130744304,126.87266295185167
03-0000068628,2.0,37.524083935370115,126.86841322853354
03-0000063744,2.0,37.47200420973901,126.89618628606202
03-0000063736,2.0,37.45003087395982,126.91255038468506
03-0000063624,2.0,37.58166462217153,126.89161299076618
03-0000063803,2.0,37.51979099522743,127.01410161687633
03-0000063847,2.0,37.48866762150948,127.00434141716725
03-0000063868,2.0,37.45762105677894,127.01502685631563
03-0000063899,2.0,37.4602687086236,127.01996504737284
03-0000063954,2.0,37.5058384026497,126.92286051653572
03-0000063976,2.0,37.49679397480665,126.92772681109341
03-0000063996,2.0,37.49839924260662,126.9161671207262
03-0000064022,2.0,37.49369705159666,126.90468328980793
03-0000063861,2.0,37.59377700233048,126.91818971170407
03-0000064032,2.0,37.50004286985902,126.91185525730188
03-0000064034,2.0,37.52652518078872,126.9650368368438
03-0000064044,2.0,37.604424784269476,126.92253262558494
03-0000063837,2.0,37.51936176756299,127.10971129010532
03-0000064063,2.0,37.514571391738976,126.95115800112575
03-0000064068,2.0,37.499678641330455,126.92965697130637
03-0000064081,2.0,37.50506387300933,126.95364359632387
03-0000066099,2.0,37.59250402463859,127.0025891143661
03-0000064533,2.0,37.56776990279081,127.01226068416736
03-0000045973,2.0,37.56918242892506,127.0003199296464
03-0000069441,2.0,37.55536000651549,126.93665659461149
03-0000065824,2.0,37.52527877175551,126.90702203335046
03-0000065827,2.0,37.525473910855816,126.90698417213927
03-0000069476,2.0,37.535342269900475,127.05978789465301
03-0000069480,2.0,37.54797366134375,127.03703729122665
03-0000065086,2.0,37.50914053164966,127.0330968647752
03-0000016948,2.0,37.52608688407653,126.99159503206336
03-0000065127,2.0,37.52523268964624,126.9916456016292
03-0000065552,2.0,37.560401802282136,126.9758684179467
03-0000065558,2.0,37.522822568483676,126.93788109392398
03-0000065573,2.0,37.491760333369456,126.82157889840353
03-0000065580,2.0,37.521516098370576,126.91799924006371
03-0000065638,2.0,37.479583367223405,126.9026835513894
03-0000065332,2.0,37.53395501966114,126.98821166380323
03-0000065783,2.0,37.65262339095058,127.05116420516937
03-0000065811,2.0,37.55479053504647,126.93002924106798
03-0000065869,2.0,37.667399085744414,127.0788477540614
03-0000065871,2.0,37.56218157363782,126.85101240873838
03-0000065888,2.0,37.46650154349969,126.95778599700004
03-0000065894,2.0,37.64563009475754,127.05697154629173
03-0000065899,2.0,37.547498224651676,126.86877615623932
03-0000066144,2.0,37.60130083793809,127.01218716913357
03-0000066165,2.0,37.60308953011622,127.01708598585148
03-0000066180,2.0,37.4930665435154,127.12494407961393
03-0000066197,2.0,37.48693649555501,127.13321564385222
03-0000066319,2.0,37.57470831409569,126.9705289962463
03-0000066320,2.0,37.57478698706717,126.97044506263285
03-0000065200,2.0,37.576765094299226,126.97965232251003
03-0000065285,2.0,37.568471287951496,126.91653650089111
03-0000063006,2.0,37.57000724485291,126.9829498603033
03-0000063008,2.0,37.5702369240543,126.98270874246688
03-0000063219,2.0,37.600783663584,127.03391332959858
03-0000022758,2.0,37.598930896764266,127.0343382077269
03-0000063314,2.0,37.4988220768234,126.82919642591139
03-0000063311,2.0,37.49898681776351,126.82901970413657
03-0000063261,2.0,37.49791688968028,126.89259948944763
03-0000007703,2.0,37.58295860106214,126.89378925083118
03-0000067007,2.0,37.566615478875605,127.01241430533874
03-0000064521,2.0,37.56668959659253,127.01220528220124
03-0000064526,2.0,37.56777126673159,127.01263063433657
03-0000063411,2.0,37.49127775906696,126.8315669170257
03-0000063410,2.0,37.491358688682745,126.83150458462966
03-0000063407,2.0,37.49182165117541,126.83273949681238
03-0000062987,2.0,37.57233090991198,126.99763661916273
03-0000064287,2.0,37.58751579469278,127.06996726157207
03-0000006945,2.0,37.56799723421278,126.99018429306781
03-0000062999,2.0,37.574393138268654,126.97872754046583
03-0000010125,2.0,37.57255196125218,126.991762097135
03-0000064853,2.0,37.55672413851718,126.94686137399277
03-0000065278,2.0,37.594350480926586,126.9480937591493
03-0000065226,2.0,37.58046060544476,126.90580537283257
03-0000065025,2.0,37.55392490474001,126.97886702323221
03-0000064966,2.0,37.599578435294305,126.94852118515749
03-0000052338,2.0,37.632275297323304,126.92089902149553
03-0000066613,2.0,37.48790885032911,127.13148144623013
03-0000068222,2.0,37.56022973237576,126.93528512751973
03-0000009112,2.0,37.55165218691154,127.00126120005018
03-0000064155,2.0,37.512537492713044,126.8374577208755
03-0000064548,2.0,37.602496544844854,127.01887032330774
03-0000064614,2.0,37.576864910066,126.98607673754047
03-0000064604,5.0,37.616500873417955,127.0153971212627
03-0000064952,2.0,37.632394821895964,126.92094660459016
03-0000053984,2.0,37.634707093702495,126.92113184067212
03-0000015097,2.0,37.53366843369537,126.9881432775006
03-0000065390,2.0,37.52060855549186,126.91258827189829
03-0000065476,2.0,37.49263601733372,126.84187246716252
03-0000065561,2.0,37.518094636326914,126.92423358380528
03-0000065567,2.0,37.47902478110729,126.8454269746088
03-0000065609,2.0,37.52284718068302,126.8594795967243
03-0000065774,2.0,37.65151329012493,127.0465727116943
03-0000065926,2.0,37.64435377345694,127.0670941534023
03-0000066033,2.0,37.580461000238216,127.02207123844966
03-0000066048,2.0,37.590776944007786,127.01435149840863
03-0000066051,4.0,37.49069222204683,127.05510724294015
03-0000066073,2.0,37.49565787752984,127.08559969168104
03-0000019702,2.0,37.52516991234663,126.90750133598442
03-0000045766,2.0,37.52910583363711,126.92893074683346
03-0000064173,2.0,37.55504112863943,126.85461904008457
03-0000047090,2.0,37.529088469705336,126.92990979335363
03-0000066309,2.0,37.640567617329886,127.02254385284486
03-0000056455,2.0,37.602526156662975,127.0382680574951
03-0000056458,2.0,37.60257017679135,127.03921502984043
03-0000006707,2.0,37.56629915387834,127.00647905343178
03-0000063524,2.0,37.56207969425247,126.94256492418805
03-0000063514,2.0,37.55994468353237,126.93880967956282
03-0000064771,2.0,37.50548734262184,126.87666834086845
03-0000009005,2.0,37.449864275980914,126.90570881295483
03-0000042476,2.0,37.51871908380384,126.9140107853175
03-0000064722,2.0,37.51199703074363,126.8641021594701
03-0000065861,2.0,37.63133559591347,127.0830689923796
03-0000066282,2.0,37.50038240791981,127.11150285282696
03-0000066496,2.0,37.52781897807123,127.14814608252738
03-0000031950,2.0,37.64772455788252,127.01172923600612
03-0000066477,2.0,37.57244977022969,126.99771747136049
03-0000038093,2.0,37.567134365018234,127.01596468040675
03-0000066765,2.0,37.557416342622375,126.95921071865811
03-0000066762,2.0,37.55739787460447,126.95888960771985
03-0000066723,2.0,37.557102924286845,126.95233810887062
03-0000030943,2.0,37.54615490658374,126.83659817782222
03-0000066708,2.0,37.5170518531617,126.83917777764468
03-0000033894,2.0,37.574187094811336,126.97425792205466
03-0000066939,2.0,37.64454683329989,126.91550916475772
03-0000066906,2.0,37.57403960008955,126.97464936198132
03-0000053753,2.0,37.50189140778064,126.84765868874184
03-0000063097,2.0,37.565428848560714,126.84958113834634
03-0000063089,2.0,37.56667729528033,126.85036367274697
03-0000010899,2.0,37.50445346150447,126.86162941527633
03-0000063450,2.0,37.508353825406466,126.88388079621059
03-0000064577,2.0,37.61029397625819,127.01539601396333
03-0000064630,2.0,37.56900024587343,126.9977868699493
03-0000065710,2.0,37.6572872255876,127.03794805895467
03-0000065726,2.0,37.48365208652728,126.9141244507097
03-0000065908,2.0,37.667472620120876,127.06666657993807
03-0000065963,2.0,37.48608156473849,126.94203624889909
03-0000066032,2.0,37.58645888126642,127.01873991755605
03-0000066222,2.0,37.6214149285584,127.0125364349027
03-0000066234,2.0,37.477268765214305,127.12758994092941
03-0000066237,2.0,37.479589518122125,127.12570463827058
03-0000032197,2.0,37.541041120363765,126.86382188336646
03-0000065907,2.0,37.652739835891325,127.07087926324161
03-0000067229,2.0,37.52039371604579,126.86310719613459
03-0000067227,2.0,37.5204402122327,126.86311796893571
03-0000067651,2.0,37.571035436516034,126.84168207706469
03-0000067682,2.0,37.51804647106748,126.93899523832559
03-0000008626,2.0,37.50159571682027,126.8468091435919
03-0000067677,2.0,37.52039925892495,126.94082848426096
03-0000067671,2.0,37.52065465013688,126.93972775039174
03-0000067667,2.0,37.519570865985145,126.93787632516187
03-0000067663,2.0,37.51858435545241,126.9363895272189
03-0000067657,2.0,37.51726816385342,126.93314477667441
03-0000067652,2.0,37.52075869489139,126.9343967280951
03-0000067642,2.0,37.52267762295408,126.93175137487849
03-0000067631,2.0,37.52061667732218,126.92877072982759
03-0000067622,2.0,37.520691753433674,126.92261631884784
03-0000067619,2.0,37.51954136185546,126.92062601347759
03-0000067616,2.0,37.522946365735855,126.92373156424408
03-0000067612,2.0,37.52314294969301,126.91604820858616
03-0000067609,2.0,37.52340778669685,126.91068932215902
03-0000067607,2.0,37.522227536076585,126.91151977177009
03-0000067604,2.0,37.52115763962871,126.91223005785903
03-0000067600,2.0,37.52342289994115,126.89027736680703
03-0000067598,2.0,37.52320422242333,126.90202455211056
03-0000067579,2.0,37.52094362405155,126.89881178597236
03-0000067574,2.0,37.521819215876526,126.88533842077442
03-0000067568,2.0,37.52128936796945,126.8874658150309
03-0000067562,2.0,37.51990502298956,126.8970174197031
03-0000067556,2.0,37.51971238731792,126.89098148172384
03-0000000852,2.0,37.65131325673932,127.0378249651235
03-0000067546,2.0,37.52051491787467,126.88521619996443
03-0000067541,2.0,37.518536144156215,126.88913596915357
03-0000067538,2.0,37.5153879525471,126.88797462727638
03-0000067533,2.0,37.51385769513429,126.89046876896326
03-0000067530,2.0,37.51487421284834,126.89374820432263
