보호구역종류,X,Y
어린이,126.89634457327504,37.50608264560669
어린이,126.89725332175284,37.50321155535984
어린이,126.89725332175284,37.50321155535984
어린이,126.89725332175284,37.50321155535984
어린이,126.90028082472995,37.50236598214692
어린이,126.90109742573468,37.498828677024335
어린이,126.90109742573468,37.498828677024335
어린이,126.90109742573468,37.498828677024335
어린이,126.93009939227372,37.55619169658131
노인,126.94281668147181,37.54211925884639
노인,126.93212161532468,37.54892293594966
노인,126.90572657953082,37.55510486081351
어린이,126.93259240367533,37.54843409139133
어린이,126.93259240367533,37.54843409139133
어린이,127.11658570774442,37.52893947038554
어린이,126.87386165737503,37.52668520027536
어린이,126.87386165737503,37.52668520027536
어린이,126.87386165737503,37.52668520027536
어린이,126.87386165737503,37.52668520027536
어린이,126.86773931035405,37.52798657734396
어린이,126.86735917201848,37.52341470513589
어린이,126.86735917201848,37.52341470513589
어린이,126.88192558172113,37.54516023531943
어린이,126.87023212158411,37.546477506920866
어린이,126.87395767367384,37.54363103849296
어린이,126.89486481561161,37.49806686768162
어린이,126.89580061637494,37.50064784774168
어린이,126.89580061637494,37.50064784774168
어린이,126.89580061637494,37.50064784774168
노인,126.89010365472649,37.516756196881126
노인,126.89010365472649,37.516756196881126
어린이,126.90155761854236,37.50935778143964
어린이,126.90155761854236,37.50935778143964
어린이,126.89322554658509,37.51821612728634
어린이,126.89322554658509,37.51821612728634
어린이,126.89828056016164,37.51290494826177
어린이,126.91062759819621,37.553094621022545
어린이,126.91062759819621,37.553094621022545
어린이,126.91062759819621,37.553094621022545
어린이,126.91898811098196,37.580104284663506
어린이,126.92390712345315,37.57814543940858
어린이,126.94432793886367,37.5642184082997
어린이,126.94696113794406,37.55877762715544
어린이,126.96607978347434,37.56259721224711
어린이,126.9084306004674,37.57751907539025
어린이,126.9084306004674,37.57751907539025
어린이,126.9084306004674,37.57751907539025
어린이,126.9084306004674,37.57751907539025
어린이,126.91914545237431,37.58171846115646
어린이,126.87395767367384,37.54363103849296
어린이,126.87395767367384,37.54363103849296
어린이,126.87395767367384,37.54363103849296
어린이,126.86755117425524,37.548923849694354
어린이,126.86755117425524,37.548923849694354
어린이,126.8651567678412,37.546569659378015
어린이,126.8651567678412,37.546569659378015
어린이,126.8651567678412,37.546569659378015
어린이,126.94979073881677,37.53426514795806
어린이,126.89828056016164,37.51290494826177
어린이,126.89828056016164,37.51290494826177
어린이,126.89828056016164,37.51290494826177
어린이,126.88762870412677,37.519616652622986
어린이,126.88762870412677,37.519616652622986
어린이,127.07381846194785,37.600026599622645
어린이,127.07606532710409,37.59735769679698
어린이,127.08360268567807,37.60169063514394
어린이,127.08360268567807,37.60169063514394
어린이,127.08360268567807,37.60169063514394
어린이,127.07479190901094,37.604149255395704
어린이,126.91307510463525,37.57736199175592
어린이,126.95353662825258,37.56380170551917
어린이,126.93320243748566,37.56952852269382
어린이,127.12176119256846,37.513750405248146
어린이,127.12176119256846,37.513750405248146
어린이,127.12176119256846,37.513750405248146
어린이,127.1203643599411,37.50913080166374
어린이,127.1203643599411,37.50913080166374
어린이,127.1203643599411,37.50913080166374
어린이,127.1203643599411,37.50913080166374
어린이,127.11523603511874,37.515990089219876
어린이,127.09175812826736,37.501265676814576
노인,127.1032623579639,37.500583547651225
어린이,127.10214981281877,37.506948095529346
어린이,126.99101505069311,37.521026371082364
어린이,126.99101505069311,37.521026371082364
어린이,126.99101505069311,37.521026371082364
노인,126.95819641600508,37.537945468835446
어린이,126.98896772549948,37.54535654510816
어린이,126.98896772549948,37.54535654510816
어린이,126.98896772549948,37.54535654510816
어린이,126.96474278570112,37.53579631393227
어린이,126.96474278570112,37.53579631393227
어린이,127.00321097572647,37.544993693382445
어린이,127.00051892206459,37.5344906026465
어린이,127.00051892206459,37.5344906026465
어린이,126.8924774939955,37.57652448268255
어린이,126.8924774939955,37.57652448268255
어린이,126.88514292889985,37.58343905896467
어린이,126.88514292889985,37.58343905896467
어린이,126.89041715931319,37.57450285474395
어린이,127.10214981281877,37.506948095529346
어린이,127.10406035149511,37.50258748372228
어린이,127.1068526857654,37.503002422203515
어린이,127.10996614876142,37.50689057276014
어린이,127.10996614876142,37.50689057276014
어린이,127.10996614876142,37.50689057276014
어린이,127.11283442589585,37.49985578384128
어린이,127.11283442589585,37.49985578384128
어린이,127.11283442589585,37.49985578384128
어린이,127.12041355151511,37.50474584802595
어린이,126.96474278570112,37.53579631393227
어린이,126.96474278570112,37.53579631393227
어린이,126.97536015896803,37.51959932807506
어린이,126.97536015896803,37.51959932807506
어린이,126.97733850583651,37.51826508167647
어린이,126.97289381501123,37.5211206476245
어린이,126.95429216092069,37.52695804836935
어린이,126.95429216092069,37.52695804836935
어린이,126.98083809060766,37.51947931747972
어린이,126.98083809060766,37.51947931747972
어린이,126.996450484582,37.531877430255975
어린이,126.88093549068323,37.58033040392643
어린이,126.91999999476491,37.552408591126394
어린이,126.9118986743696,37.55992677491137
어린이,126.9084290344936,37.56842199321956
어린이,126.90445678683206,37.567404053318796
어린이,126.90914887669697,37.565444672429194
어린이,126.90826076760757,37.56749528879373
어린이,126.90826076760757,37.56749528879373
노인,127.11194502563976,37.50063524754058
어린이,127.11731739998768,37.50490847112064
어린이,127.10456803880675,37.52215745244617
어린이,127.10456803880675,37.52215745244617
어린이,127.11183777994897,37.520212656874186
어린이,127.11183777994897,37.520212656874186
어린이,126.90612381884065,37.49759874047072
어린이,126.91305591996645,37.49902330960346
어린이,126.98862497334316,37.53587284702588
어린이,126.98862497334316,37.53587284702588
어린이,126.99561271350883,37.53527195306964
어린이,126.97061037259125,37.54318453824574
어린이,126.96348674198423,37.547566740149854
어린이,126.96348674198423,37.547566740149854
어린이,126.90433562587053,37.5712431651141
어린이,126.91126141181239,37.56606814015887
어린이,126.91126141181239,37.56606814015887
어린이,126.91636185602714,37.5621631832226
어린이,126.91636185602714,37.5621631832226
어린이,126.93812830388731,37.54396299997642
어린이,126.93812830388731,37.54396299997642
어린이,126.93812830388731,37.54396299997642
어린이,126.91873722207818,37.49820882360955
어린이,126.91302575220281,37.49817241871169
어린이,126.91938065177044,37.50232551420009
어린이,126.91938065177044,37.50232551420009
어린이,126.91938065177044,37.50232551420009
어린이,126.91938065177044,37.50232551420009
어린이,126.96348674198423,37.547566740149854
어린이,126.93834258480628,37.554563705773745
어린이,126.96182133999419,37.551725651289736
어린이,126.9565340665256,37.55488319231376
어린이,126.91950005641691,37.56241533797039
어린이,126.94638113320512,37.54228925406464
어린이,126.94638113320512,37.54228925406464
어린이,126.94638113320512,37.54228925406464
어린이,127.03216534037888,37.65926450450116
어린이,127.02779887279408,37.655511622096576
어린이,127.02779887279408,37.655511622096576
어린이,127.01363642031464,37.65264486728904
어린이,127.01363642031464,37.65264486728904
어린이,127.03903552333955,37.658776365144114
어린이,127.03903552333955,37.658776365144114
어린이,127.02810196271177,37.65032686169647
어린이,127.02810196271177,37.65032686169647
어린이,127.02810196271177,37.65032686169647
어린이,127.02810196271177,37.65032686169647
어린이,127.02420251804128,37.64831275724098
노인,126.91092801148112,37.51543649441764
어린이,126.88568843492143,37.52244512950411
어린이,126.88568843492143,37.52244512950411
어린이,126.88838481003819,37.52362668146046
어린이,126.89023558627704,37.5264286604348
어린이,126.89023558627704,37.5264286604348
어린이,126.89023558627704,37.5264286604348
어린이,126.88744268496286,37.52690973352553
어린이,126.88744268496286,37.52690973352553
어린이,126.88744268496286,37.52690973352553
어린이,126.99807488787411,37.4960770574279
어린이,126.99807488787411,37.4960770574279
어린이,126.99807488787411,37.4960770574279
어린이,126.99807488787411,37.4960770574279
어린이,126.8651567678412,37.546569659378015
어린이,126.86446058306414,37.54079289154674
어린이,126.86446058306414,37.54079289154674
어린이,126.94869739752367,37.55363004094298
어린이,126.94725375136967,37.54981960370705
어린이,127.12211575825596,37.49163404266829
어린이,127.1199481154729,37.49924147737288
어린이,127.15639798272684,37.49270323442972
노인,127.15442917327658,37.50019471530723
노인,127.15442917327658,37.50019471530723
어린이,127.12818967593415,37.4884197267344
어린이,127.12726979581798,37.48459778020405
어린이,127.12726979581798,37.48459778020405
어린이,127.02420251804128,37.64831275724098
어린이,127.03218434784897,37.652491359872755
어린이,127.03218434784897,37.652491359872755
어린이,127.03247620131611,37.661317945695934
어린이,127.03471972552559,37.64460349635599
어린이,127.03798603115041,37.64181475402722
어린이,127.05328006850317,37.642540064802404
어린이,127.0475771118389,37.66076266723672
어린이,127.0475771118389,37.66076266723672
어린이,127.07614368614594,37.58953429454053
어린이,127.07614368614594,37.58953429454053
어린이,127.07614368614594,37.58953429454053
어린이,127.0799351989324,37.59007062974308
어린이,126.88744268496286,37.52690973352553
어린이,126.88990020026681,37.525328015202895
어린이,126.89277941626345,37.53287412786484
어린이,126.89277941626345,37.53287412786484
어린이,126.89277941626345,37.53287412786484
어린이,126.89647300293991,37.53959971304405
어린이,126.89647300293991,37.53959971304405
어린이,126.89647300293991,37.53959971304405
어린이,126.89647300293991,37.53959971304405
어린이,126.89647300293991,37.53959971304405
어린이,126.86745303233232,37.53476485767705
어린이,126.86745303233232,37.53476485767705
어린이,126.86956485854441,37.536991784446
어린이,126.86956485854441,37.536991784446
어린이,126.88571576648734,37.53299379946442
어린이,126.87162579078743,37.53283854519566
어린이,126.88188461114044,37.543267193925224
어린이,127.11223155716183,37.48894994259505
어린이,126.88762870412677,37.519616652622986
어린이,126.88762870412677,37.519616652622986
어린이,126.88762870412677,37.519616652622986
어린이,126.88762870412677,37.519616652622986
어린이,126.89471772228106,37.52827589376569
어린이,126.89471772228106,37.52827589376569
어린이,126.89471772228106,37.52827589376569
어린이,126.91799633378574,37.510075826625375
어린이,126.91799633378574,37.510075826625375
어린이,127.0799351989324,37.59007062974308
어린이,127.0799351989324,37.59007062974308
어린이,127.07314169108587,37.60903040536617
어린이,127.07314169108587,37.60903040536617
어린이,127.07941280882831,37.61646915358966
어린이,127.07941280882831,37.61646915358966
어린이,127.07585480055195,37.60650558889625
어린이,127.07585480055195,37.60650558889625
어린이,127.07585480055195,37.60650558889625
어린이,127.08678909345508,37.59397962630911
어린이,127.08297001775504,37.59833772169954
어린이,127.08297001775504,37.59833772169954
어린이,127.08297001775504,37.59833772169954
노인,126.92367040940978,37.572123310140505
어린이,126.93156097484726,37.55754174936584
어린이,126.93156097484726,37.55754174936584
어린이,126.93156097484726,37.55754174936584
어린이,126.93448583669294,37.55704202700358
어린이,126.96374955426474,37.56859863107027
어린이,126.91816272567497,37.574106288696164
어린이,126.92763610099392,37.5836707828285
어린이,126.92763610099392,37.5836707828285
어린이,126.92763610099392,37.5836707828285
노인,126.95603764221528,37.598235573249546
어린이,126.9361048409574,37.56906470923913
어린이,126.87107141732871,37.53581559854494
어린이,126.87107141732871,37.53581559854494
어린이,126.88184940053138,37.53382089099589
어린이,126.87623290456658,37.540196126084275
어린이,126.87623290456658,37.540196126084275
어린이,126.88188734725237,37.5401936161327
어린이,126.83567418035545,37.53083006694368
어린이,126.83576219409888,37.5298390806915
노인,126.91546534054835,37.50684415725322
어린이,126.91664177651272,37.514701909653134
어린이,126.9084059343602,37.5076424752266
어린이,126.90700375874506,37.50793974733377
어린이,126.90700375874506,37.50793974733377
어린이,126.90063980893892,37.505739032539815
어린이,126.90116298911569,37.50396904971496
어린이,126.90116298911569,37.50396904971496
어린이,127.09030186673097,37.60202286273784
어린이,127.09178744408266,37.60174859325537
어린이,127.08916326028202,37.61542189119832
어린이,127.08916326028202,37.61542189119832
어린이,127.09145231114161,37.61331168169781
