acdnt_year,occrrnc_time_code,legaldong_name,acdnt_hdc,lrg_violt_1_dc,road_stle_dc,wrngdo_vhcle_asort_dc,acdnt_age_1_code,rdse_sttus_dc,road_div,lat,lng,near_crosswalk,near_traffic_light,near_child_zone,near_elderly_zone,near_disabled_zone,lanes,lengths,velocity,traffic_volume,elderly_hotspot,non_elderly_hotspot,all_hotspot
2021,21,서울특별시 강남구 역삼동,차대차,안전거리미확보,교차로 - 교차로부근,승용,67, 건조,104.0,37.49822800987675,127.04487040327658,0,0,0,0,0,6.0,12051.0,27.5,58894,1.0,,1
2021,14,서울특별시 강남구 일원동,차대차,안전거리미확보,단일로 - 기타,승용,71, 건조,104.0,37.49532082670948,127.09295569936567,0,0,0,0,0,8.0,32092.0,26.5,97512,0.0,,1
2021,15,서울특별시 강남구 논현동,차대차,안전운전불이행,단일로 - 기타,승용,66, 건조,104.0,37.520053716851386,127.034292810604,0,0,0,0,0,,,,64676,1.0,,1
2021,17,서울특별시 강남구 논현동,차대차,안전운전불이행,교차로 - 교차로안,승용,68, 건조,,37.511591454859406,127.03011353276749,0,0,1,0,0,,,,64676,0.0,,1
2021,20,서울특별시 강남구 역삼동,차대차,안전운전불이행,단일로 - 기타,승용,66, 기타,104.0,37.500463853669366,127.02664216135268,1,0,1,0,0,9.0,7816.0,21.6,53898,1.0,,1
2021,21,서울특별시 강남구 대치동,차대차,안전운전불이행,단일로 - 기타,승용,70, 건조,104.0,37.49971082253618,127.06036069795044,0,0,1,0,0,7.0,5058.0,21.6,65162,1.0,,1
2021,11,서울특별시 강남구 논현동,차대차,안전거리미확보,단일로 - 기타,승용,72, 기타,104.0,37.50841137414271,127.03739747850628,0,0,0,0,0,6.0,4213.0,18.7,65162,1.0,,1
2021,18,서울특별시 강남구 개포동,차대차,안전운전불이행,단일로 - 기타,승합,73, 건조,103.0,37.480164095896846,127.06626617493852,0,0,0,0,0,,,,,0.0,,1
2021,19,서울특별시 강남구 압구정동,차대차,안전거리미확보,단일로 - 기타,승용,80, 기타,102.0,37.53381318183734,127.0264314574449,0,0,0,0,0,8.0,41763.0,38.9,69740,1.0,,1
2021,9,서울특별시 강남구 대치동,차대사람,기타,단일로 - 기타,기타불명,999, 건조,104.0,37.494770274312145,127.0624938066594,0,0,1,0,0,8.0,32092.0,28.3,58894,1.0,,1
2021,12,서울특별시 강남구 도곡동,차대차,중앙선침범,교차로 - 교차로안,승용,72, 건조,104.0,37.488826096486086,127.05413518507622,0,1,0,0,0,,,,58894,0.0,,1
2021,8,서울특별시 강남구 역삼동,차대차,안전거리미확보,기타 - 기타,화물,67, 건조,104.0,37.49709883076871,127.02815671180096,0,0,1,0,0,9.0,7816.0,26.4,53898,1.0,,1
2021,22,서울특별시 강남구 신사동,차대사람,기타,교차로 - 교차로부근,기타불명,999, 건조,104.0,37.51967550140065,127.02757324426818,0,0,0,0,0,10.0,3279.0,20.5,64676,1.0,,1
2021,18,서울특별시 강남구 대치동,차대차,안전운전불이행,단일로 - 기타,승용,65, 건조,104.0,37.493009207448694,127.06400862155772,0,0,1,0,0,7.0,5058.0,17.8,58894,0.0,,1
2021,20,서울특별시 강남구 도곡동,차대차,신호위반,교차로 - 교차로안,승용,65, 건조,104.0,37.48559526189109,127.04132746006891,0,0,1,1,0,6.0,8312.0,22.6,58894,1.0,,1
2021,12,서울특별시 강남구 역삼동,차대차,안전운전불이행,교차로 - 교차로부근,승용,70, 건조,104.0,37.50246610493984,127.04297790708512,0,0,0,0,0,6.0,12051.0,26.5,65162,1.0,,1
2021,13,서울특별시 강남구 대치동,차대사람,보행자보호의무위반,교차로 - 교차로횡단보도내,화물,67, 건조,104.0,37.49825333743489,127.05867227239256,1,0,1,0,0,8.0,4681.0,22.0,65162,1.0,,1
2021,16,서울특별시 강남구 논현동,차대사람,안전운전불이행,교차로 - 교차로부근,화물,66, 건조,,37.51859721778046,127.0398354837471,0,0,1,1,0,,,,65162,0.0,,1
2021,13,서울특별시 강남구 개포동,차대차,안전운전불이행,단일로 - 기타,승용,82, 건조,103.0,37.47592587482955,127.0584756181427,0,0,1,0,0,,,,,1.0,,1
2021,23,서울특별시 강남구 대치동,차대차,신호위반,교차로 - 교차로안,승용,69, 건조,104.0,37.50094405923181,127.06724341570876,0,0,1,0,0,8.0,4681.0,22.0,65162,1.0,,1
2021,2,서울특별시 강남구 논현동,차대차,안전운전불이행,교차로 - 교차로부근,승용,65, 건조,,37.51152914412026,127.03486627763787,0,0,1,0,0,,,,64676,0.0,,1
2021,20,서울특별시 강남구 삼성동,차대차,안전거리미확보,단일로 - 기타,승용,68, 건조,104.0,37.50499335817517,127.05092766200048,0,0,1,0,0,,,,65162,1.0,,1
2021,16,서울특별시 강남구 논현동,차대차,안전거리미확보,교차로 - 교차로부근,승용,67, 건조,104.0,37.51432515296049,127.0353241785359,0,0,1,0,0,6.0,12051.0,27.5,64676,1.0,,1
2021,20,서울특별시 강남구 역삼동,차대차,안전운전불이행,교차로 - 교차로부근,승용,65, 건조,104.0,37.5022308377593,127.04274175280293,0,0,0,0,0,6.0,12051.0,27.5,65162,1.0,,1
2021,14,서울특별시 강남구 수서동,차대차,안전운전불이행,단일로 - 기타,화물,66, 건조,104.0,37.488969751129815,127.1019264470606,0,0,1,0,0,,,,97512,0.0,,1
2021,14,서울특별시 강남구 대치동,차대차,안전운전불이행,단일로 - 기타,기타불명,999, 건조,103.0,37.50153009646519,127.0672852879,1,0,1,0,0,,,,65162,1.0,,1
2021,10,서울특별시 강남구 압구정동,차대사람,기타,단일로 - 기타,승용,67, 건조,104.0,37.52855270103901,127.04099664462343,0,0,0,0,0,6.0,6344.0,20.1,125260,1.0,,1
2021,19,서울특별시 강남구 논현동,차대차,기타,단일로 - 기타,승용,65, 건조,104.0,37.50956632435253,127.03770716625496,0,0,1,0,0,6.0,12051.0,22.8,65162,1.0,,1
2021,11,서울특별시 강남구 논현동,차대차,안전운전불이행,단일로 - 기타,승용,71, 건조,104.0,37.521650415565006,127.03462238609974,0,0,0,0,0,10.0,3279.0,20.5,64676,1.0,,1
2021,21,서울특별시 강남구 대치동,차대차,안전운전불이행,단일로 - 기타,승용,65, 건조,104.0,37.49054991870808,127.05472447333072,0,0,0,0,0,6.0,6344.0,20.1,58894,1.0,,1
2021,5,서울특별시 강남구 청담동,차대차,안전거리미확보,단일로 - 기타,승용,66, 건조,103.0,37.52129161013066,127.05614880441556,0,0,0,0,0,,,,124471,1.0,,1
2021,10,서울특별시 강남구 역삼동,차대차,안전운전불이행,단일로 - 기타,승용,67, 건조,104.0,37.501767943781935,127.03499471967694,0,0,1,0,0,,,,53898,1.0,,1
2021,17,서울특별시 강남구 논현동,차대차,신호위반,교차로 - 교차로부근,승용,65, 건조,104.0,37.51074309208748,127.03211029286209,1,1,1,0,0,6.0,8312.0,18.0,64676,1.0,,1
2021,14,서울특별시 강남구 일원동,차대차,안전운전불이행,단일로 - 기타,승용,68, 건조,104.0,37.48570589535921,127.08335937073828,0,0,1,0,0,4.0,1217.0,16.4,97512,0.0,,1
2021,19,서울특별시 강남구 역삼동,차대사람,보행자보호의무위반,교차로 - 교차로횡단보도내,승용,66, 건조,104.0,37.50109927452918,127.03686560333462,1,1,0,0,0,6.0,8312.0,18.0,53898,1.0,,1
2021,8,서울특별시 강남구 역삼동,차대차,안전거리미확보,단일로 - 기타,기타불명,999, 건조,104.0,37.49349015433262,127.02960477827142,0,0,1,0,0,9.0,7816.0,26.4,53898,1.0,,1
2021,11,서울특별시 강남구 역삼동,차대차,안전운전불이행,단일로 - 기타,승용,72, 건조,104.0,37.501818457937986,127.03868266127884,0,0,0,0,0,10.0,4059.0,20.1,65162,1.0,,1
2021,12,서울특별시 강남구 대치동,차대차,안전운전불이행,단일로 - 기타,승용,70, 건조,104.0,37.50291133556469,127.05572588560334,0,0,1,1,0,,,,65162,0.0,,0
2021,14,서울특별시 강남구 수서동,차대사람,안전운전불이행,단일로 - 기타,승용,76, 건조,104.0,37.48577582353006,127.0983464107276,0,0,1,0,0,6.0,3429.0,25.7,97512,0.0,,1
2021,21,서울특별시 강남구 대치동,차대사람,안전운전불이행,단일로 - 기타,기타불명,999, 건조,104.0,37.49834129054333,127.06050448504936,0,0,1,0,0,8.0,4681.0,22.0,65162,1.0,,1
2021,0,서울특별시 강남구 대치동,차대차,안전운전불이행,단일로 - 기타,승용,65, 건조,104.0,37.49934883223544,127.07977645335852,0,0,0,0,0,8.0,32092.0,26.5,134216.0,1.0,,1
2021,17,서울특별시 강남구 자곡동,차대차,신호위반,교차로 - 교차로횡단보도내,승용,78, 건조,104.0,37.46987042969041,127.09153311863824,0,0,1,0,0,,,,63340,0.0,,0
2021,17,서울특별시 강남구 논현동,차대차,기타,단일로 - 기타,승용,66, 건조,104.0,37.51019286999319,127.03658312407867,0,0,1,0,0,6.0,12051.0,22.8,65162,1.0,,1
2021,22,서울특별시 강남구 역삼동,차대차,안전운전불이행,단일로 - 기타,승용,67, 건조,104.0,37.507015980920634,127.04014418647208,0,0,0,0,0,6.0,12051.0,27.5,65162,1.0,,1
2021,13,서울특별시 강남구 역삼동,차대차,교차로운행방법위반,교차로 - 교차로안,승용,65, 건조,,37.49584838877365,127.0448622194329,0,0,1,0,0,,,,58894,0.0,,0
